Lead Date,Platform,Campaign,Ad Name,Aff_param,Count(distinct profile_id)
2025-09-03,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,10
2025-09-03,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,24
2025-09-03,Google Display,Prospecting Display,In-Market Display A,AFF-2201,13
2025-09-03,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,11
2025-09-03,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,18
2025-09-03,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,14
2025-09-03,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-09-03,Bing,Brand Search,Bing Brand Exact,AFF-3201,7
2025-09-03,Google Search,Brand Search,Brand Core RSA,AFF-1201,14
2025-09-04,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,9
2025-09-04,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-09-04,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,24
2025-09-04,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,1
2025-09-04,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-09-04,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,10
2025-09-04,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,1
2025-09-04,Bing,Brand Search,Bing Brand Exact,AFF-3201,8
2025-09-04,Google Search,Brand Search,Brand Core RSA,AFF-1201,27
2025-09-04,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,9
2025-09-04,Google Display,Prospecting Display,In-Market Display A,AFF-2201,8
2025-09-04,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,18
2025-09-04,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,7
2025-09-04,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,24
2025-09-05,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,4
2025-09-05,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-09-05,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,5
2025-09-05,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-09-05,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,4
2025-09-05,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,19
2025-09-05,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,5
2025-09-05,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,6
2025-09-05,Google Display,Prospecting Display,In-Market Display A,AFF-2201,9
2025-09-05,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,15
2025-09-05,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,24
2025-09-05,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,9
2025-09-05,Bing,Brand Search,Bing Brand Exact,AFF-3201,9
2025-09-05,Google Search,Brand Search,Brand Core RSA,AFF-1201,17
2025-09-06,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,5
2025-09-06,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,7
2025-09-06,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2025-09-06,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2025-09-06,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,4
2025-09-06,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,6
2025-09-06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,15
2025-09-06,Google Search,Brand Search,Brand Core RSA,AFF-1201,18
2025-09-06,Google Display,Prospecting Display,In-Market Display A,AFF-2201,5
2025-09-06,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,16
2025-09-06,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,23
2025-09-06,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,9
2025-09-06,Bing,Brand Search,Bing Brand Exact,AFF-3201,9
2025-09-06,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,7
2025-09-07,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,4
2025-09-07,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,4
2025-09-07,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-09-07,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2025-09-07,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,6
2025-09-07,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,5
2025-09-07,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,17
2025-09-07,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,5
2025-09-07,Google Display,Prospecting Display,In-Market Display A,AFF-2201,9
2025-09-07,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,8
2025-09-07,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,21
2025-09-07,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-09-07,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-09-07,Google Search,Brand Search,Brand Core RSA,AFF-1201,20
2025-09-08,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-08,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-09-08,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,7
2025-09-08,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,10
2025-09-08,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,6
2025-09-08,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,26
2025-09-08,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-09-08,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,10
2025-09-08,Google Display,Prospecting Display,In-Market Display A,AFF-2201,15
2025-09-08,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,18
2025-09-08,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,14
2025-09-08,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,6
2025-09-08,Bing,Brand Search,Bing Brand Exact,AFF-3201,10
2025-09-08,Google Search,Brand Search,Brand Core RSA,AFF-1201,13
2025-09-09,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,2
2025-09-09,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-09,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,7
2025-09-09,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,6
2025-09-09,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,11
2025-09-09,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2025-09-09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,28
2025-09-09,Google Search,Brand Search,Brand Core RSA,AFF-1201,16
2025-09-09,Google Display,Prospecting Display,In-Market Display A,AFF-2201,9
2025-09-09,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,18
2025-09-09,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,15
2025-09-09,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-09-09,Bing,Brand Search,Bing Brand Exact,AFF-3201,7
2025-09-09,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,7
2025-09-10,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,4
2025-09-10,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-10,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2025-09-10,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,8
2025-09-10,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-09-10,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,23
2025-09-10,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,6
2025-09-10,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,13
2025-09-10,Bing,Brand Search,Bing Brand Exact,AFF-3201,16
2025-09-10,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,10
2025-09-10,Google Search,Brand Search,Brand Core RSA,AFF-1201,21
2025-09-10,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,10
2025-09-10,Google Display,Prospecting Display,In-Market Display A,AFF-2201,11
2025-09-10,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,16
2025-09-11,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-09-11,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-11,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-09-11,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,6
2025-09-11,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,12
2025-09-11,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,20
2025-09-11,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,8
2025-09-11,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,9
2025-09-11,Google Display,Prospecting Display,In-Market Display A,AFF-2201,10
2025-09-11,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,18
2025-09-11,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,18
2025-09-11,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,12
2025-09-11,Bing,Brand Search,Bing Brand Exact,AFF-3201,13
2025-09-11,Google Search,Brand Search,Brand Core RSA,AFF-1201,14
2025-09-12,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-09-12,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,6
2025-09-12,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-09-12,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,4
2025-09-12,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,9
2025-09-12,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,6
2025-09-12,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,37
2025-09-12,Google Search,Brand Search,Brand Core RSA,AFF-1201,30
2025-09-12,Google Display,Prospecting Display,In-Market Display A,AFF-2201,10
2025-09-12,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,27
2025-09-12,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,22
2025-09-12,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,6
2025-09-12,Bing,Brand Search,Bing Brand Exact,AFF-3201,7
2025-09-12,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,11
2025-09-13,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-09-13,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,1
2025-09-13,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,5
2025-09-13,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,10
2025-09-13,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,6
2025-09-13,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,5
2025-09-13,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,14
2025-09-13,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,4
2025-09-13,Google Display,Prospecting Display,In-Market Display A,AFF-2201,12
2025-09-13,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,17
2025-09-13,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,12
2025-09-13,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,12
2025-09-13,Bing,Brand Search,Bing Brand Exact,AFF-3201,9
2025-09-13,Google Search,Brand Search,Brand Core RSA,AFF-1201,16
2025-09-14,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,9
2025-09-14,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,2
2025-09-14,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,6
2025-09-14,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-09-14,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,6
2025-09-14,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-09-14,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,22
2025-09-14,Bing,Brand Search,Bing Brand Exact,AFF-3201,7
2025-09-14,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,5
2025-09-14,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,5
2025-09-14,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,16
2025-09-14,Google Search,Brand Search,Brand Core RSA,AFF-1201,15
2025-09-14,Google Display,Prospecting Display,In-Market Display A,AFF-2201,5
2025-09-14,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,14
2025-09-15,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,7
2025-09-15,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,4
2025-09-15,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2025-09-15,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2025-09-15,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,6
2025-09-15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,19
2025-09-15,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,2
2025-09-15,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,7
2025-09-15,Google Display,Prospecting Display,In-Market Display A,AFF-2201,14
2025-09-15,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,23
2025-09-15,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,22
2025-09-15,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,12
2025-09-15,Bing,Brand Search,Bing Brand Exact,AFF-3201,9
2025-09-15,Google Search,Brand Search,Brand Core RSA,AFF-1201,12
2025-09-16,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,18
2025-09-16,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,8
2025-09-16,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-09-16,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,4
2025-09-16,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,4
2025-09-16,Google Search,Brand Search,Brand Core RSA,AFF-1201,22
2025-09-16,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,9
2025-09-16,Google Display,Prospecting Display,In-Market Display A,AFF-2201,9
2025-09-16,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,13
2025-09-16,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,17
2025-09-16,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,9
2025-09-16,Bing,Brand Search,Bing Brand Exact,AFF-3201,17
2025-09-16,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,4
2025-09-17,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-09-17,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,6
2025-09-17,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-09-17,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,8
2025-09-17,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,5
2025-09-17,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,4
2025-09-17,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,22
2025-09-17,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,10
2025-09-17,Google Display,Prospecting Display,In-Market Display A,AFF-2201,12
2025-09-17,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,17
2025-09-17,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,17
2025-09-17,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,7
2025-09-17,Bing,Brand Search,Bing Brand Exact,AFF-3201,13
2025-09-17,Google Search,Brand Search,Brand Core RSA,AFF-1201,19
2025-09-18,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2025-09-18,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,6
2025-09-18,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,6
2025-09-18,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-09-18,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,7
2025-09-18,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,4
2025-09-18,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,19
2025-09-18,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,17
2025-09-18,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,6
2025-09-18,Google Search,Brand Search,Brand Core RSA,AFF-1201,19
2025-09-18,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,10
2025-09-18,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-09-18,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,16
2025-09-18,Google Display,Prospecting Display,In-Market Display A,AFF-2201,8
2025-09-19,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-09-19,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,5
2025-09-19,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2025-09-19,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,2
2025-09-19,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,3
2025-09-19,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,31
2025-09-19,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,6
2025-09-19,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,6
2025-09-19,Google Display,Prospecting Display,In-Market Display A,AFF-2201,14
2025-09-19,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,16
2025-09-19,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,14
2025-09-19,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,14
2025-09-19,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-09-19,Google Search,Brand Search,Brand Core RSA,AFF-1201,22
2025-09-20,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,5
2025-09-20,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-20,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-09-20,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,4
2025-09-20,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,1
2025-09-20,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,5
2025-09-20,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,22
2025-09-20,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,11
2025-09-20,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,8
2025-09-20,Google Display,Prospecting Display,In-Market Display A,AFF-2201,9
2025-09-20,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,16
2025-09-20,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,21
2025-09-20,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-09-20,Google Search,Brand Search,Brand Core RSA,AFF-1201,16
2025-09-21,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-09-21,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-21,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-09-21,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,6
2025-09-21,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,7
2025-09-21,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,6
2025-09-21,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,16
2025-09-21,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,11
2025-09-21,Google Display,Prospecting Display,In-Market Display A,AFF-2201,8
2025-09-21,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,9
2025-09-21,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,22
2025-09-21,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-09-21,Bing,Brand Search,Bing Brand Exact,AFF-3201,12
2025-09-21,Google Search,Brand Search,Brand Core RSA,AFF-1201,13
2025-09-22,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,5
2025-09-22,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,6
2025-09-22,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,4
2025-09-22,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,6
2025-09-22,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-09-22,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,6
2025-09-22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,29
2025-09-22,Google Search,Brand Search,Brand Core RSA,AFF-1201,18
2025-09-22,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,10
2025-09-22,Google Display,Prospecting Display,In-Market Display A,AFF-2201,8
2025-09-22,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,16
2025-09-22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,19
2025-09-22,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-09-22,Bing,Brand Search,Bing Brand Exact,AFF-3201,12
2025-09-23,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-09-23,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-23,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,5
2025-09-23,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2025-09-23,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,6
2025-09-23,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,6
2025-09-23,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,18
2025-09-23,Google Search,Brand Search,Brand Core RSA,AFF-1201,12
2025-09-23,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,9
2025-09-23,Google Display,Prospecting Display,In-Market Display A,AFF-2201,8
2025-09-23,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,17
2025-09-23,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,17
2025-09-23,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,12
2025-09-23,Bing,Brand Search,Bing Brand Exact,AFF-3201,13
2025-09-24,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-09-24,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-09-24,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
